article_id,section,slug,title,original_url,snapshot_timestamp,wayback_url
3858,KB/system,globalmousekeyboardlib,Global Mouse and Keyboard Library- CodeProject,https://www.codeproject.com/KB/system/globalmousekeyboardlib.aspx,20241125221152,https://web.archive.org/web/20241125221152/https://www.codeproject.com/KB/system/globalmousekeyboardlib.aspx
3859,KB/system,globallock,A Template Wrapper for GlobalLock - CodeProject®,http://www.codeproject.com/KB/system/globallock.aspx,20111219232648,https://web.archive.org/web/20111219232648/http://www.codeproject.com/KB/system/globallock.aspx
3860,KB/system,getuserfrmactdircsharp,How to get User Data from the Active Directory,http://www.codeproject.com:80/KB/system/getuserfrmactdircsharp.aspx?,20141225001321,https://web.archive.org/web/20141225001321/http://www.codeproject.com:80/KB/system/getuserfrmactdircsharp.aspx?
3861,KB/system,getinterruptvectorinfo,Get interrupt vector information in Windows,http://www.codeproject.com:80/KB/system/GetInterruptVectorInfo.aspx,20090318114657,https://web.archive.org/web/20090318114657/http://www.codeproject.com:80/KB/system/GetInterruptVectorInfo.aspx
3862,KB/system,gethardwareinformation,"How To Get Hardware Information (CPU ID, MainBoard Info, Hard Disk Serial, System Information , ...)- CodeProject",https://www.codeproject.com/KB/system/GetHardwareInformation.aspx,20250613042026,https://web.archive.org/web/20250613042026/https://www.codeproject.com/KB/system/GetHardwareInformation.aspx
3863,KB/system,gestureapp,Mouse gestures recognition- CodeProject,https://www.codeproject.com/KB/system/gestureapp.aspx,20250325195351,https://web.archive.org/web/20250325195351/https://www.codeproject.com/KB/system/gestureapp.aspx
3864,KB/system,gelights,Simulating and controlling GE Color Effects Lights with Arduino - CodeProject®,http://www.codeproject.com:80/KB/system/GELights.aspx,20120105021655,https://web.archive.org/web/20120105021655/http://www.codeproject.com:80/KB/system/GELights.aspx
3865,KB/system,gacapi,GAC API Interface - CodeProject®,http://www.codeproject.com:80/KB/system/gacapi.aspx,20120113105236,https://web.archive.org/web/20120113105236/http://www.codeproject.com:80/KB/system/gacapi.aspx
3866,KB/system,ftdi-chip,Interact with FTDI chip - CodeProject®,http://www.codeproject.com:80/KB/system/ftdi-chip.aspx,20120103224951,https://web.archive.org/web/20120103224951/http://www.codeproject.com:80/KB/system/ftdi-chip.aspx
3867,KB/system,fs-filter-driver-tutorial,File System Filter Driver Tutorial- CodeProject,https://www.codeproject.com/KB/system/fs-filter-driver-tutorial.aspx,20250511233304,https://web.archive.org/web/20250511233304/https://www.codeproject.com/KB/system/fs-filter-driver-tutorial.aspx
3868,KB/system,fpgaflow,Convert Xilinx FPGA/CPLD to C Source- CodeProject,https://www.codeproject.com/KB/system/fpgaflow.aspx,20241113130108,https://web.archive.org/web/20241113130108/https://www.codeproject.com/KB/system/fpgaflow.aspx
3869,KB/system,footpedalserver,Serial Foot Pedal Device Server- CodeProject,https://www.codeproject.com/KB/system/FootPedalServer.aspx,20241116122111,https://web.archive.org/web/20241116122111/https://www.codeproject.com/KB/system/FootPedalServer.aspx
3870,KB/system,fontenumerator,Font Enumerator - CodeProject®,http://www.codeproject.com:80/KB/system/FontEnumerator.aspx,20111231061602,https://web.archive.org/web/20111231061602/http://www.codeproject.com:80/KB/system/FontEnumerator.aspx
3871,KB/system,folderwatch,FindFirstChangeNotification &  Shell_NotifyIcon together... again - CodeProject®,http://www.codeproject.com:80/KB/system/FolderWatch.aspx,20111225031950,https://web.archive.org/web/20111225031950/http://www.codeproject.com:80/KB/system/FolderWatch.aspx
3872,KB/system,fmbomb,FMBomb - A Beginner's Approach to Hardware Programming - CodeProject®,http://www.codeproject.com:80/KB/system/fmbomb.aspx,20111221035151,https://web.archive.org/web/20111221035151/http://www.codeproject.com:80/KB/system/fmbomb.aspx
3873,KB/system,floppystepper,Controlling Floppy Drive Stepper Motor via Parallel Port- CodeProject,https://www.codeproject.com/KB/system/floppystepper.aspx,20241222220715,https://web.archive.org/web/20241222220715/https://www.codeproject.com/KB/system/floppystepper.aspx
3874,KB/system,firefoxbrowsercache,Programmatically detecting browser cache size for Firefox using C#,http://www.codeproject.com:80/KB/system/firefoxbrowsercache.aspx,20111208104228,https://web.archive.org/web/20111208104228/http://www.codeproject.com:80/KB/system/firefoxbrowsercache.aspx
3875,KB/system,fileserveraudit,File Server Audit - CodeProject®,http://www.codeproject.com:80/KB/system/FileServerAudit.aspx,20120102020913,https://web.archive.org/web/20120102020913/http://www.codeproject.com:80/KB/system/FileServerAudit.aspx
3876,KB/system,file-descriptor-limit,"Changing FileDescriptor's Limit and TIME_WAIT Limit in Win-XP, VISTA and Server2003.",http://www.codeproject.com:80/KB/system/File_Descriptor_Limit.aspx,20110827115132,https://web.archive.org/web/20110827115132/http://www.codeproject.com:80/KB/system/File_Descriptor_Limit.aspx
3877,KB/system,fatekandfaconcommprotocol,Fatek and Facon PLCs Communication Protocol Serial Interface - CodeProject®,http://www.codeproject.com:80/KB/system/FATEKandFACONCommProtocol.aspx,20120119073135,https://web.archive.org/web/20120119073135/http://www.codeproject.com:80/KB/system/FATEKandFACONCommProtocol.aspx
3878,KB/system,failsafeesdlogicsystem,ESD System Communication Failure Fail Safe Software Implementation - CodeProject®,http://www.codeproject.com:80/KB/system/FailSafeESDLogicSystem.aspx,20120103142556,https://web.archive.org/web/20120103142556/http://www.codeproject.com:80/KB/system/FailSafeESDLogicSystem.aspx
3879,KB/system,extendservicecontroller,Extend ServiceController class to change the StartupType of Windows Services,http://www.codeproject.com:80/KB/system/extendservicecontroller.aspx,20111003033642,https://web.archive.org/web/20111003033642/http://www.codeproject.com:80/KB/system/extendservicecontroller.aspx
3880,KB/system,exposewindowservice,Exposing Windows Service,http://www.codeproject.com:80/KB/system/exposewindowservice.aspx,20111206075604,https://web.archive.org/web/20111206075604/http://www.codeproject.com:80/KB/system/exposewindowservice.aspx
3881,KB/system,explorerobjects,How to display Windows Explorer objects in one command-line- CodeProject,https://www.codeproject.com/KB/system/ExplorerObjects.aspx,20241208032915,https://web.archive.org/web/20241208032915/https://www.codeproject.com/KB/system/ExplorerObjects.aspx
3882,KB/system,excpt,Untitled,https://www.codeproject.com/KB/system/excpt.aspx,20241127143600,https://web.archive.org/web/20241127143600/https://www.codeproject.com/KB/system/excpt.aspx
3883,KB/system,everythinginwmi01,Howto: (Almost) Everything in WMI via C# - Part 1: Registry - CodeProject®,http://www.codeproject.com:80/KB/system/everythingInWMI01.aspx,20120101073804,https://web.archive.org/web/20120101073804/http://www.codeproject.com:80/KB/system/everythingInWMI01.aspx
3884,KB/system,eventscheduler,A component for event scheduling inside an application - CodeProject®,http://www.codeproject.com:80/KB/system/eventscheduler.aspx,20111229201357,https://web.archive.org/web/20111229201357/http://www.codeproject.com:80/KB/system/eventscheduler.aspx
3885,KB/system,eventlogging,Event Logging in Windows 2000 - CodeProject®,http://www.codeproject.com:80/KB/system/eventlogging.aspx,20111227035623,https://web.archive.org/web/20111227035623/http://www.codeproject.com:80/KB/system/eventlogging.aspx
3886,KB/system,ethernet-colors,Ethernet Colors,http://www.codeproject.com:80/KB/system/ethernet_colors.aspx?msg=69315#xx69315xx,20100522023702,https://web.archive.org/web/20100522023702/http://www.codeproject.com:80/KB/system/ethernet_colors.aspx?msg=69315#xx69315xx
3887,KB/system,envman,EnvMan 1.3 - Windows Environment Variables Manager- CodeProject,https://www.codeproject.com/KB/system/EnvMan.aspx,20250605222500,https://web.archive.org/web/20250605222500/https://www.codeproject.com/KB/system/EnvMan.aspx
3888,KB/system,enumports,EnumSerialPorts v1.02 - Enumerating Serial Ports- CodeProject,https://www.codeproject.com/KB/system/enumports.aspx,20241225172510,https://web.archive.org/web/20241225172510/https://www.codeproject.com/KB/system/enumports.aspx
3889,KB/system,enumntsrv,Untitled,https://www.codeproject.com/KB/system/enumntsrv.aspx,20250615120343,https://web.archive.org/web/20250615120343/https://www.codeproject.com/KB/system/enumntsrv.aspx
3890,KB/system,enumeratelocaluser,Using WMI to enumerate local user accounts - CodeProject®,http://www.codeproject.com:80/KB/system/EnumerateLocalUser.aspx,20111228095932,https://web.archive.org/web/20111228095932/http://www.codeproject.com:80/KB/system/EnumerateLocalUser.aspx
3891,KB/system,enumdevices,Enumerate Installed Devices Using Setup API- CodeProject,https://www.codeproject.com/KB/system/EnumDevices.aspx,20250113113053,https://web.archive.org/web/20250113113053/https://www.codeproject.com/KB/system/EnumDevices.aspx
3892,KB/system,enumdeviceproperties,Enumerate Properties of an Installed Device- CodeProject,https://www.codeproject.com/KB/system/EnumDeviceProperties.aspx,20241115213925,https://web.archive.org/web/20241115213925/https://www.codeproject.com/KB/system/EnumDeviceProperties.aspx
3893,KB/system,enum-display-modes,Enumerate and Change Display Modes,http://www.codeproject.com/KB/system/enum_display_modes.aspx,20110805070450,https://web.archive.org/web/20110805070450/http://www.codeproject.com/KB/system/enum_display_modes.aspx
3894,KB/system,emailcheck,eMailCheck - CodeProject®,http://www.codeproject.com:80/KB/system/eMailCheck.aspx,20120106125710,https://web.archive.org/web/20120106125710/http://www.codeproject.com:80/KB/system/eMailCheck.aspx
3895,KB/system,electronickey,64-bit electronic key,http://www.codeproject.com:80/KB/system/ElectronicKey.aspx?msg=3014856#xx3014856xx,20100201081641,https://web.archive.org/web/20100201081641/http://www.codeproject.com:80/KB/system/ElectronicKey.aspx?msg=3014856#xx3014856xx
3896,KB/system,ejectmediabyletter,"How to flush a storage volume's file cache, lock and dismount it, and eject the media - CodeProject®",http://www.codeproject.com:80/KB/system/EjectMediaByLetter.aspx,20111229025019,https://web.archive.org/web/20111229025019/http://www.codeproject.com:80/KB/system/EjectMediaByLetter.aspx
3897,KB/system,eject-cdrom,Open or Close CD-ROM drive- CodeProject,https://www.codeproject.com/KB/system/eject_cdrom.aspx,20250614222010,https://web.archive.org/web/20250614222010/https://www.codeproject.com/KB/system/eject_cdrom.aspx
3898,KB/system,edirectoryauthentication,eDirectory Authentication using LdapConnection and custom certificate validation - CodeProject®,http://www.codeproject.com:80/KB/system/eDirectoryAuthentication.aspx,20111216200844,https://web.archive.org/web/20111216200844/http://www.codeproject.com:80/KB/system/eDirectoryAuthentication.aspx
3899,KB/system,dyndata,DynData v1.0 - Win95/98 Performance Counters - CodeProject®,http://www.codeproject.com:80/KB/system/dyndata.aspx,20120110092715,https://web.archive.org/web/20120110092715/http://www.codeproject.com:80/KB/system/dyndata.aspx
3900,KB/system,dtwinver,DtWinVer v1.34 - OS Detection Utility - CodeProject®,http://www.codeproject.com:80/KB/system/dtwinver.aspx,20111231002600,https://web.archive.org/web/20111231002600/http://www.codeproject.com:80/KB/system/dtwinver.aspx
3901,KB/system,driverdev6asp,Driver Development Part 6: Introduction to Display Drivers - CodeProject®,http://www.codeproject.com:80/KB/system/driverdev6asp.aspx,20111231141413,https://web.archive.org/web/20111231141413/http://www.codeproject.com:80/KB/system/driverdev6asp.aspx
3902,KB/system,driverdev5asp,Untitled,https://www.codeproject.com/KB/system/driverdev5asp.aspx,20250513054133,https://web.archive.org/web/20250513054133/https://www.codeproject.com/KB/system/driverdev5asp.aspx
3903,KB/system,driverdev4asp,Untitled,https://www.codeproject.com/KB/system/driverdev4asp.aspx,20250615125037,https://web.archive.org/web/20250615125037/https://www.codeproject.com/KB/system/driverdev4asp.aspx
3904,KB/system,driverdev3,Driver Development Part 3: Introduction to driver contexts,http://www.codeproject.com:80/KB/system/driverdev3.aspx,20111210090222,https://web.archive.org/web/20111210090222/http://www.codeproject.com:80/KB/system/driverdev3.aspx
3905,KB/system,driverdev2,Untitled,https://www.codeproject.com/KB/system/driverdev2.aspx,20241212215722,https://web.archive.org/web/20241212215722/https://www.codeproject.com/KB/system/driverdev2.aspx
3906,KB/system,driverdev,Driver Development Part 1: Introduction to Drivers - CodeProject®,http://www.codeproject.com:80/KB/system/driverdev.aspx,20111229024646,https://web.archive.org/web/20111229024646/http://www.codeproject.com:80/KB/system/driverdev.aspx
3907,KB/system,driveguicomm,Communication between GUI Application and Device Driver - CodeProject®,http://www.codeproject.com:80/KB/system/driveguicomm.aspx,20111231060852,https://web.archive.org/web/20111231060852/http://www.codeproject.com:80/KB/system/driveguicomm.aspx
3908,KB/system,drivedetector,Detecting USB Drive Removal in a C# Program- CodeProject,https://www.codeproject.com/KB/system/DriveDetector.aspx,20241206015411,https://web.archive.org/web/20241206015411/https://www.codeproject.com/KB/system/DriveDetector.aspx
3909,KB/system,drive-detect,Detecting when drives are added or removed- CodeProject,https://www.codeproject.com/KB/system/Drive_Detect.aspx,20250327140040,https://web.archive.org/web/20250327140040/https://www.codeproject.com/KB/system/Drive_Detect.aspx
3910,KB/system,download-limiter,Internet Download Limiter,http://www.codeproject.com:80/KB/system/Download_Limiter.aspx,20111209173407,https://web.archive.org/web/20111209173407/http://www.codeproject.com:80/KB/system/Download_Limiter.aspx
3911,KB/system,domainmail,Exchange Domain Mail SMTP Sink,http://www.codeproject.com/KB/system/DomainMail.aspx,20111212113200,https://web.archive.org/web/20111212113200/http://www.codeproject.com/KB/system/DomainMail.aspx
3912,KB/system,dload,Driver Loader [DLoad] from Scratch - CodeProject®,http://www.codeproject.com:80/KB/system/DLoad.aspx,20120110012153,https://web.archive.org/web/20120110012153/http://www.codeproject.com:80/KB/system/DLoad.aspx
3913,KB/system,divingsysprog3,.NET - Diving into System Programming - Part 3 - CodeProject®,http://www.codeproject.com:80/KB/system/divingsysprog3.aspx,20120106153031,https://web.archive.org/web/20120106153031/http://www.codeproject.com:80/KB/system/divingsysprog3.aspx
3914,KB/system,divingsysprog2,.NET - Diving into System Programming - Part 2,http://www.codeproject.com:80/KB/system/divingsysprog2.aspx,20111214095644,https://web.archive.org/web/20111214095644/http://www.codeproject.com:80/KB/system/divingsysprog2.aspx
3915,KB/system,divingsysprog1,.NET - Diving into System Programming - Part 1,http://www.codeproject.com:80/KB/system/divingsysprog1.aspx,20111214115431,https://web.archive.org/web/20111214115431/http://www.codeproject.com:80/KB/system/divingsysprog1.aspx
3916,KB/system,displayswitcher,How to create a display switcher for Windows XP - CodeProject®,http://www.codeproject.com:80/KB/system/displayswitcher.aspx?,20111228200303,https://web.archive.org/web/20111228200303/http://www.codeproject.com:80/KB/system/displayswitcher.aspx?
3917,KB/system,display-states,Turn on/off monitor- CodeProject,https://www.codeproject.com/KB/system/display_states.aspx,20241113144723,https://web.archive.org/web/20241113144723/https://www.codeproject.com/KB/system/display_states.aspx
3918,KB/system,diskuse,Disk Usage Viewer- CodeProject,https://www.codeproject.com/KB/system/DiskUse.aspx,20250325102234,https://web.archive.org/web/20250325102234/https://www.codeproject.com/KB/system/DiskUse.aspx
3919,KB/system,diskquota,Reading quota information on an NTFS volume- CodeProject,https://www.codeproject.com/KB/system/DiskQuota.aspx,20250115060317,https://web.archive.org/web/20250115060317/https://www.codeproject.com/KB/system/DiskQuota.aspx
3920,KB/system,discoprocsver1,DiscoProcs,http://www.codeproject.com:80/KB/system/discoprocsver1.aspx,20090408070220,https://web.archive.org/web/20090408070220/http://www.codeproject.com:80/KB/system/discoprocsver1.aspx
3921,KB/system,disablescreensave,How to programatically disable/enable screen savers/power management,http://www.codeproject.com:80/KB/system/disablescreensave.aspx?display=PrintAll,20100607083544,https://web.archive.org/web/20100607083544/http://www.codeproject.com:80/KB/system/disablescreensave.aspx?display=PrintAll
3922,KB/system,directoryservicesbrowser,Simple Active Directory Browser Dialog- CodeProject,https://www.codeproject.com/KB/system/DirectoryServicesBrowser.aspx,20241229161628,https://web.archive.org/web/20241229161628/https://www.codeproject.com/KB/system/DirectoryServicesBrowser.aspx
3923,KB/system,directoryentry-loginhours,LoginHours from DirectoryEntry as a boolean array,http://www.codeproject.com:80/KB/system/DirectoryEntry_LoginHours.aspx,20090309102321,https://web.archive.org/web/20090309102321/http://www.codeproject.com:80/KB/system/DirectoryEntry_LoginHours.aspx
3924,KB/system,directory-notification,Directory Notification for windows,http://www.codeproject.com:80/KB/system/Directory_Notification.aspx,20090408070154,https://web.archive.org/web/20090408070154/http://www.codeproject.com:80/KB/system/Directory_Notification.aspx
3925,KB/system,digitizerdevice,Digitizer interface in C# using VBTablet,http://www.codeproject.com/KB/system/DigitizerDevice.aspx,20111027084956,https://web.archive.org/web/20111027084956/http://www.codeproject.com/KB/system/DigitizerDevice.aspx
3926,KB/system,digitalcameraconn,Easy Digital Camera Connection - CodeProject®,http://www.codeproject.com:80/KB/system/DigitalCameraConn.aspx,20120103131040,https://web.archive.org/web/20120103131040/http://www.codeproject.com:80/KB/system/DigitalCameraConn.aspx
3927,KB/system,devmgr,Simple Device Manager - CodeProject®,http://www.codeproject.com:80/KB/system/DevMgr.aspx,20120106160450,https://web.archive.org/web/20120106160450/http://www.codeproject.com:80/KB/system/DevMgr.aspx
3928,KB/system,devicestatus,Query hardware device status in C#,http://www.codeproject.com/KB/system/DeviceStatus.aspx,20111206223839,https://web.archive.org/web/20111206223839/http://www.codeproject.com/KB/system/DeviceStatus.aspx
3929,KB/system,devicepropertysheet,Device Property Sheet Dialog,http://www.codeproject.com:80/KB/system/DevicePropertySheet.aspx?fid=83880&df=90&mpp=25&noise=3&sort=Position&view=Quick&fr=26,20100728113151,https://web.archive.org/web/20100728113151/http://www.codeproject.com:80/KB/system/DevicePropertySheet.aspx?fid=83880&df=90&mpp=25&noise=3&sort=Position&view=Quick&fr=26
3930,KB/system,deviceiocontrol1,How to query miniport driver information (802.11 OIDs) using the DeviceIOControl() function- CodeProject,https://www.codeproject.com/KB/system/DeviceIOControl1.aspx,20241119075959,https://web.archive.org/web/20241119075959/https://www.codeproject.com/KB/system/DeviceIOControl1.aspx
3931,KB/system,device-events-cs-service,Capturing Device Events in a C# Windows Service - CodeProject®,http://www.codeproject.com:80/KB/system/device_events_Cs_service.aspx,20120104073949,https://web.archive.org/web/20120104073949/http://www.codeproject.com:80/KB/system/device_events_Cs_service.aspx
3932,KB/system,detect-driver,Detect Driver - CodeProject®,http://www.codeproject.com:80/KB/system/detect-driver.aspx,20120101133044,https://web.archive.org/web/20120101133044/http://www.codeproject.com:80/KB/system/detect-driver.aspx
3933,KB/system,desktop-switcher,"Switch to and create new desktops under Win2K, WinXP - CodeProject®",http://www.codeproject.com/KB/system/Desktop_Switcher.aspx,20111227033704,https://web.archive.org/web/20111227033704/http://www.codeproject.com/KB/system/Desktop_Switcher.aspx
3934,KB/system,deleteobsoletesmsclients,Delete obsolete SMS clients,http://www.codeproject.com:80/KB/system/DeleteObsoleteSMSClients.aspx?msg=2260133#xx2260133xx,20100423170427,https://web.archive.org/web/20100423170427/http://www.codeproject.com:80/KB/system/DeleteObsoleteSMSClients.aspx?msg=2260133#xx2260133xx
3935,KB/system,declarative-registry,Access Registry Settings Declaratively - CodeProject®,http://www.codeproject.com:80/KB/system/declarative_registry.aspx,20111223045147,https://web.archive.org/web/20111223045147/http://www.codeproject.com:80/KB/system/declarative_registry.aspx
3936,KB/system,curve-tracer,Curver Tracer in C on DOC platform !,http://www.codeproject.com:80/KB/system/curve_tracer.aspx,20080212041030,https://web.archive.org/web/20080212041030/http://www.codeproject.com:80/KB/system/curve_tracer.aspx
3937,KB/system,cstcpipwmi,Configuring TCP/IP Settings using WMI and C# - CodeProject®,http://www.codeproject.com:80/KB/system/cstcpipwmi.aspx,20111228200257,https://web.archive.org/web/20111228200257/http://www.codeproject.com:80/KB/system/cstcpipwmi.aspx
3938,KB/system,csllkeyboard,Low-level Windows API hooks from C# to stop unwanted keystrokes- CodeProject,https://www.codeproject.com/KB/system/CSLLKeyboard.aspx,20241115001241,https://web.archive.org/web/20241115001241/https://www.codeproject.com/KB/system/CSLLKeyboard.aspx
3939,KB/system,csharpscreenbrightness,Setting Screen Brightness in C# - CodeProject®,http://www.codeproject.com:80/KB/system/csharpscreenbrightness.aspx,20120102125651,https://web.archive.org/web/20120102125651/http://www.codeproject.com:80/KB/system/csharpscreenbrightness.aspx
3940,KB/system,cservicewrapper,A C++ class wrapper to load/unload device drivers - CodeProject®,http://www.codeproject.com:80/KB/system/CServiceWrapper.aspx?,20120130041325,https://web.archive.org/web/20120130041325/http://www.codeproject.com:80/KB/system/CServiceWrapper.aspx?
3941,KB/system,cservicehelper,Untitled,http://www.codeproject.com/KB/system/cservicehelper.aspx,20241123182813,https://web.archive.org/web/20241123182813/http://www.codeproject.com/KB/system/cservicehelper.aspx
3942,KB/system,cserialport,CSerialPort v1.03 - Serial Port Wrapper- CodeProject,https://www.codeproject.com/kb/system/cserialport.aspx,20250105222957,https://web.archive.org/web/20250105222957/https://www.codeproject.com/kb/system/cserialport.aspx
3943,KB/system,cserialcom,CSerialCom - A Simple Class for Implementing Serial Communication in Win-9X/2000,http://www.codeproject.com:80/KB/system/cserialcom.aspx,20111210113316,https://web.archive.org/web/20111210113316/http://www.codeproject.com:80/KB/system/cserialcom.aspx
3944,KB/system,cregistrykey,Untitled,http://www.codeproject.com/KB/system/cregistrykey.aspx,20241114085053,https://web.archive.org/web/20241114085053/http://www.codeproject.com/KB/system/cregistrykey.aspx
3945,KB/system,cregistry,Registry Wrapper Class (CRegistry),http://www.codeproject.com:80/KB/system/CRegistry.aspx,20110830063832,https://web.archive.org/web/20110830063832/http://www.codeproject.com:80/KB/system/CRegistry.aspx
3946,KB/system,cregisterex-svl,CRegisterEx - a registry wrapper class,http://www.codeproject.com:80/KB/system/cregisterex_svl.aspx,20080212041019,https://web.archive.org/web/20080212041019/http://www.codeproject.com:80/KB/system/cregisterex_svl.aspx
3947,KB/system,create-vs-wizard,How to Create Your own Visual Studio Wizard - CodeProject®,http://www.codeproject.com:80/KB/system/create_VS_wizard.aspx,20111216200839,https://web.archive.org/web/20111216200839/http://www.codeproject.com:80/KB/system/create_VS_wizard.aspx
3948,KB/system,cpuusagebydudiavramov,How to get CPU usage by performance counters (without PDH) - CodeProject®,http://www.codeproject.com:80/kb/system/cpuusageByDudiAvramov.aspx,20120103232716,https://web.archive.org/web/20120103232716/http://www.codeproject.com:80/kb/system/cpuusageByDudiAvramov.aspx
3949,KB/system,cpuusagebydudi-avramov,How to get CPU usage by performance counters (without PDH). Free source code and programming articles,http://codeproject.com:80/KB/system/cpuusageByDudi%20Avramov.aspx,20071220203701,https://web.archive.org/web/20071220203701/http://codeproject.com:80/KB/system/cpuusageByDudi%20Avramov.aspx
3950,KB/system,cpuusage,Monitor and Display CPU State Information - CodeProject®,http://www.codeproject.com:80/KB/system/CpuUsage.aspx,20111223050047,https://web.archive.org/web/20111223050047/http://www.codeproject.com:80/KB/system/CpuUsage.aspx
3951,KB/system,cputest,CPUTest,http://www.codeproject.com:80/KB/system/cputest.aspx?fid=2096&df=90&mpp=25&noise=3&sort=Position&view=Quick&select=640948,20090214094229,https://web.archive.org/web/20090214094229/http://www.codeproject.com:80/KB/system/cputest.aspx?fid=2096&df=90&mpp=25&noise=3&sort=Position&view=Quick&select=640948
3952,KB/system,cppregistrywrapper,A(nother) C++ Registry Wrapper,http://www.codeproject.com:80/KB/system/CPPRegistryWrapper.aspx,20110824154635,https://web.archive.org/web/20110824154635/http://www.codeproject.com:80/KB/system/CPPRegistryWrapper.aspx
3953,KB/system,cplnet,Managed Control Panel Items - CodeProject®,http://www.codeproject.com:80/KB/system/cplnet.aspx,20111230040106,https://web.archive.org/web/20111230040106/http://www.codeproject.com:80/KB/system/cplnet.aspx
3954,KB/system,cpjregistry,CPJRegistry 2.0,http://www.codeproject.com:80/KB/system/cpjregistry.aspx,20100707034141,https://web.archive.org/web/20100707034141/http://www.codeproject.com:80/KB/system/cpjregistry.aspx
3955,KB/system,cpdh,CPdh v1.03 - NT Performance Info - CodeProject®,http://www.codeproject.com:80/KB/system/cpdh.aspx,20120105051401,https://web.archive.org/web/20120105051401/http://www.codeproject.com:80/KB/system/cpdh.aspx
3956,KB/system,countingprocessors,Counting Physical and Logical Processors - CodeProject®,http://www.codeproject.com:80/KB/system/countingprocessors.aspx,20111222010404,https://web.archive.org/web/20111222010404/http://www.codeproject.com:80/KB/system/countingprocessors.aspx
3957,KB/system,counter-based-c8051,Untitled,https://www.codeproject.com/KB/system/Counter_based_c8051.aspx,20241119211510,https://web.archive.org/web/20241119211510/https://www.codeproject.com/KB/system/Counter_based_c8051.aspx
3958,KB/system,cosmosintro,Cosmos - C# Open Source Managed Operating System - CodeProject®,http://www.codeproject.com:80/KB/system/CosmosIntro.aspx,20111230004634,https://web.archive.org/web/20111230004634/http://www.codeproject.com:80/KB/system/CosmosIntro.aspx
3959,KB/system,controlphysicalworld,Control Physical World Through Computer (Step by Step),http://www.codeproject.com:80/KB/system/ControlPhysicalWorld.aspx,20110827140215,https://web.archive.org/web/20110827140215/http://www.codeproject.com:80/KB/system/ControlPhysicalWorld.aspx
3960,KB/system,controlpanelapps,Access Control Panel Applications With Just 2 Clicks - CodeProject®,http://www.codeproject.com:80/KB/system/ControlPanelApps.aspx?msg=3327076#xx3327076xx,20120107153730,https://web.archive.org/web/20120107153730/http://www.codeproject.com:80/KB/system/ControlPanelApps.aspx?msg=3327076#xx3327076xx
3961,KB/system,controlpanel,ControlPanel,http://www.codeproject.com:80/KB/system/controlpanel.aspx,20090406172434,https://web.archive.org/web/20090406172434/http://www.codeproject.com:80/KB/system/controlpanel.aspx
3962,KB/system,controlex,Control Center for Windows 2K and more extended - CodeProject®,http://www.codeproject.com:80/KB/system/ControlEx.aspx,20120101062050,https://web.archive.org/web/20120101062050/http://www.codeproject.com:80/KB/system/ControlEx.aspx
3963,KB/system,control-messenger-on-lock,Control MSN Messenger when the workstation is locked - CodeProject®,http://www.codeproject.com:80/KB/system/Control_messenger_on_lock.aspx,20120104073944,https://web.archive.org/web/20120104073944/http://www.codeproject.com:80/KB/system/Control_messenger_on_lock.aspx
3964,KB/system,console-spawn-class,Controlling console applications- CodeProject,https://www.codeproject.com/KB/system/console_spawn_class.aspx,20241127084457,https://web.archive.org/web/20241127084457/https://www.codeproject.com/KB/system/console_spawn_class.aspx
3965,KB/system,computerinfo,System Information Utility - CodeProject®,http://www.codeproject.com:80/KB/system/computerinfo.aspx?,20120102021948,https://web.archive.org/web/20120102021948/http://www.codeproject.com:80/KB/system/computerinfo.aspx?
3966,KB/system,computer-details,Use WMI to obtain remote computer details - CodeProject®,http://www.codeproject.com:80/KB/system/Computer_Details.aspx,20120110223300,https://web.archive.org/web/20120110223300/http://www.codeproject.com:80/KB/system/Computer_Details.aspx
3967,KB/system,commprotocol-of-deltadtb,DeltaDTB PID Controller Protocol- CodeProject,https://www.codeproject.com/KB/system/CommProtocol_of_DeltaDTB.aspx,20241113130317,https://web.archive.org/web/20241113130317/https://www.codeproject.com/KB/system/CommProtocol_of_DeltaDTB.aspx
3968,KB/system,commandlineweb,Creating a website from the command line - CodeProject®,http://www.codeproject.com:80/KB/system/commandlineweb.aspx?,20120213032036,https://web.archive.org/web/20120213032036/http://www.codeproject.com:80/KB/system/commandlineweb.aspx?
3969,KB/system,codepage,Enumerating System Code Pages,http://www.codeproject.com:80/KB/system/codepage.aspx?msg=3159152#xx3159152xx,20100606024721,https://web.archive.org/web/20100606024721/http://www.codeproject.com:80/KB/system/codepage.aspx?msg=3159152#xx3159152xx
3970,KB/system,code-to-refresh-desktop,Code to refresh desktop programmatically,http://www.codeproject.com:80/KB/system/code_to_refresh_desktop.aspx,20090630040518,https://web.archive.org/web/20090630040518/http://www.codeproject.com:80/KB/system/code_to_refresh_desktop.aspx
3971,KB/system,cntservice,Untitled,https://www.codeproject.com/KB/system/cntservice.aspx,20250325215516,https://web.archive.org/web/20250325215516/https://www.codeproject.com/KB/system/cntservice.aspx
3972,KB/system,clipboard-little-helper,Clipboard little helper,http://www.codeproject.com:80/KB/system/Clipboard_little_helper.aspx,20111118084028,https://web.archive.org/web/20111118084028/http://www.codeproject.com:80/KB/system/Clipboard_little_helper.aspx
